filename,label,span_start,span_end,span_text,code
es-S1130-05582017000200122-1,ENFERMEDAD,1020,1054,hematoma intraorbitario extraconal,371405004
es-S1130-05582017000200122-1,ENFERMEDAD,207,223,proptosis ocular,18265008
es-S1130-05582017000200122-1,ENFERMEDAD,810,847,anomalías vasculares en la conjuntiva,74100001
es-S1130-05582017000200122-1,ENFERMEDAD,1753,1772,hematoma extraconal,371405004
es-S1130-05582017000200122-1,ENFERMEDAD,1944,1965,hiperémesis gravídica,90325002
es-S1130-05582017000200122-1,ENFERMEDAD,633,641,diplopia,24982008
es-S1130-05582017000200122-1,ENFERMEDAD,1383,1391,hematoma,385494008
es-S1130-05582017000200122-1,ENFERMEDAD,1797,1805,hematoma,385494008
es-S1130-05582017000200122-1,ENFERMEDAD,389,400,traumatismo,417746004
es-S1130-05582017000200122-1,ENFERMEDAD,643,655,miodesopsias,15013002
es-S0376-78922012000200008-1,ENFERMEDAD,125,181,carcinoma ductal infiltrante en cuadrante súpero-externo,82711006
es-S0376-78922012000200008-1,ENFERMEDAD,1934,1950,tumores malignos,363346000
es-S0376-78922012000200008-1,ENFERMEDAD,220,241,metástasis ganglionar,94392001
es-S0376-78922012000200008-1,ENFERMEDAD,1600,1608,cicatriz,275322007
es-S0376-78922012000200008-1,ENFERMEDAD,2685,2701,rotura protésica,271543000
es-S0376-78922012000200008-1,ENFERMEDAD,1274,1297,cicatriz de mastectomía,245850007
es-S1699-695X2016000200009-1,ENFERMEDAD,1842,1861,mielitis transversa,16631009
es-S1699-695X2016000200009-1,ENFERMEDAD,1864,1879,neuritis óptica,66760008
es-S1699-695X2016000200009-1,ENFERMEDAD,1925,1944,esclerosis múltiple,24700007
es-S1699-695X2016000200009-1,ENFERMEDAD,1974,2024,lesión de tres o más segmentos medulares (D1 a D6),127035006
es-S1699-695X2016000200009-1,ENFERMEDAD,1796,1811,neuritis óptica,66760008
es-S1699-695X2016000200009-1,ENFERMEDAD,301,310,fracturas,125605004
es-S1699-695X2016000200009-1,ENFERMEDAD,2203,2223,neuromielitis óptica,25044007
es-S1699-695X2016000200009-1,ENFERMEDAD,2226,2245,enfermedad de Devic,25044007
es-S1699-695X2016000200009-1,ENFERMEDAD,720,739,mielitis transversa,16631009
es-S1699-695X2016000200009-1,ENFERMEDAD,1536,1582,lesión expansiva a nivel medular desde D1 a D6,127035006
es-S1699-695X2016000200009-1,ENFERMEDAD,1598,1617,mielitis transversa,16631009
es-S1699-695X2016000200009-1,ENFERMEDAD,1070,1102,parálisis y espasticidad de MMII,80420005+394679006
es-S1699-695X2016000200009-1,ENFERMEDAD,1707,1742,pérdida brusca de la agudeza visual,13164000
es-S1699-695X2016000200009-1,ENFERMEDAD,2885,2908,visión borrosa de cerca,246636008
es-S1699-695X2016000200009-1,ENFERMEDAD,2914,2956,atenuación de la percepción de los colores,246672001
es-S1137-66272009000100013-1,ENFERMEDAD,39,48,exfumador,8517006
es-S1137-66272009000100013-1,ENFERMEDAD,1404,1428,vasculopatía del injerto,234190001
es-S1137-66272009000100013-1,ENFERMEDAD,81,122,miocardiopatía dilatada de origen enólico,83521008
es-S1137-66272009000100013-1,ENFERMEDAD,391,411,bloqueo bifascicular,74021003
es-S1137-66272009000100013-1,ENFERMEDAD,416,439,bloqueo de rama derecha,59118001
es-S1137-66272009000100013-1,ENFERMEDAD,442,471,hemibloqueo de rama izquierda,4973001
es-S1137-66272009000100013-1,ENFERMEDAD,545,575,ateromatosis a nivel de cayado,81817003
es-S1137-66272009000100013-1,ENFERMEDAD,692,709,enfisema pulmonar,87433001
es-S1137-66272009000100013-1,ENFERMEDAD,2485,2504,isquemia miocárdica,414795007
es-S1137-66272009000100013-1,ENFERMEDAD,1324,1343,isquemia miocárdica,414795007
es-S1137-66272009000100013-1,ENFERMEDAD,29,37,alérgico,106190000
es-S1137-66272009000100013-1,ENFERMEDAD,356,388,dilatación de aurícula izquierda,253361002
es-S1130-05582004000400006-1,ENFERMEDAD,110,125,hernia inguinal,396232000
es-S1130-05582004000400006-1,ENFERMEDAD,155,174,queratosis actínica,201101007
es-S1130-05582004000400006-1,ENFERMEDAD,306,355,lesiones costrosas en la región parieto-occipital,400082007
es-S1130-05582004000400006-1,ENFERMEDAD,407,464,Carcinoma epidermoide de moderado grado de diferenciación,402815007
es-S1130-05582004000400006-1,ENFERMEDAD,802,823,Carcinoma epidermoide,402815007
es-S1130-05582004000400006-1,ENFERMEDAD,3062,3121,Carcinomas epidermoides de moderado grado de diferenciación,402815007
es-S1130-05582004000400006-1,ENFERMEDAD,3128,3146,Carcinomas in situ,109355002
es-S1130-05582004000400006-1,ENFERMEDAD,3427,3441,recidiva local,363346000
es-S1130-05582004000400006-1,ENFERMEDAD,566,571,tumor,55342001
es-S1130-05582004000400006-1,ENFERMEDAD,496,504,lesiones,157670007
es-S1130-05582004000400006-1,ENFERMEDAD,710,718,lesiones,157670007
es-S1130-05582004000400006-1,ENFERMEDAD,962,980,lesiones costrosas,95324001
es-S1130-05582004000400006-1,ENFERMEDAD,1046,1054,lesiones,157670007
es-S1130-05582004000400006-1,ENFERMEDAD,1178,1217,retracción completa del cuero cabelludo,402761000
es-S1130-05582004000400006-1,ENFERMEDAD,1490,1505,hernia inguinal,396232000
es-S1130-05582004000400006-1,ENFERMEDAD,50,88,ausencia de pelo en el cuero cabelludo,2965006
es-S1139-76322013000500010-1,ENFERMEDAD,127,141,tumor de Wilms,302849000
es-S1139-76322013000500010-1,ENFERMEDAD,1766,1783,apendicitis aguda,85189001
es-S1139-76322013000500010-1,ENFERMEDAD,1605,1622,apendicitis aguda,85189001
es-S1139-76322013000500010-1,ENFERMEDAD,1840,1861,apendicitis flemonosa,735591005
es-S1139-76322013000500010-1,ENFERMEDAD,772,786,deshidratación,34095006
es-S1139-76322013000500010-1,ENFERMEDAD,1055,1068,globo vesical,267064002
es-S1130-01082006000100014-1,ENFERMEDAD,2282,2295,abdomen agudo,9209005
es-S1130-01082006000100014-1,ENFERMEDAD,65,84,enfermedad de Crohn,34000006
es-S1130-01082006000100014-1,ENFERMEDAD,506,524,corticodependencia,95919007
es-S1130-01082006000100014-1,ENFERMEDAD,2310,2378,peritonitis intestinal secundaria a perforación de íleon preterminal,48661000+282068002
es-S1130-01082006000100014-1,ENFERMEDAD,2346,2378,perforación de íleon preterminal,282068002
es-S1130-01082006000100014-1,ENFERMEDAD,2381,2396,estenosis ileal,355468491000132106
es-S1130-01082006000100014-1,ENFERMEDAD,279,345,enfermedad de Crohn con afectación ileal y de la válvula ileocecal,38106008
es-S1130-01082006000100014-1,ENFERMEDAD,2614,2633,enfermedad de Crohn,34000006
es-S1130-01082006000100014-1,ENFERMEDAD,1280,1291,muguet oral,79740000
es-S1130-01082006000100014-1,ENFERMEDAD,1388,1406,anemia normocítica,300980002
es-S1130-01082006000100014-1,ENFERMEDAD,2118,2141,meningitis por Listeria,31568009
es-S1130-01082006000100014-1,ENFERMEDAD,2827,2844,cuadro infeccioso,40733004
es-S1130-01082006000100014-1,ENFERMEDAD,130,145,hábitos tóxicos,228272008
es-S0378-48352005000500005-1,ENFERMEDAD,439,451,masa tumoral,55342001
es-S0378-48352005000500005-1,ENFERMEDAD,2270,2305,infiltración tumoral en médula ósea,94217008
es-S0378-48352005000500005-1,ENFERMEDAD,998,1047,tumor desmoplásico de células pequeñas y redondas,363492001
es-S0378-48352005000500005-1,ENFERMEDAD,612,666,invasión vascular linfática tumoral en el tejido renal,94360002
es-S0378-48352005000500005-1,ENFERMEDAD,2380,2399,metástasis hepática,94381002
es-S0378-48352005000500005-1,ENFERMEDAD,686,728,Metástasis medular de glándula suprarrenal,94162004
es-S0378-48352005000500005-1,ENFERMEDAD,730,802,invasión de la grasa perirrenal y nódulos de la cadena interaórtico cava,94360002+74636004
es-S0378-48352005000500005-1,ENFERMEDAD,371,376,tumor,55342001
es-S0378-48352005000500005-1,ENFERMEDAD,484,539,infiltración del polo superior y segmento medio renales,363518003
es-S0378-48352005000500005-1,ENFERMEDAD,543,586,afectación del seno y sistema pielocalicial,130948000
es-S0378-48352005000500005-1,ENFERMEDAD,2372,2377,tumor,55342001
es-S0376-78922016000300010-1,ENFERMEDAD,3097,3109,neurofibroma,404029005
es-S0376-78922016000300010-1,ENFERMEDAD,76,139,lesión tumoral recidivante en lado izquierdo de base del cuello,126635000
es-S0376-78922016000300010-1,ENFERMEDAD,282,294,neurofibroma,404029005
es-S0376-78922016000300010-1,ENFERMEDAD,425,488,cicatriz queloide retráctil en zona lateral izquierda de cuello,33659008
es-S0376-78922016000300010-1,ENFERMEDAD,4103,4125,insuficiencia arterial,195374003
es-S0376-78922016000300010-1,ENFERMEDAD,681,687,lesión,417163006
es-S0376-78922016000300010-1,ENFERMEDAD,2377,2383,lesión,417163006
es-S0376-78922016000300010-1,ENFERMEDAD,3294,3300,lesión,417163006
es-S0376-78922016000300010-1,ENFERMEDAD,1625,1637,neurofibroma,404029005
es-S0376-78922016000300010-1,ENFERMEDAD,1733,1745,neurofibroma,404029005
es-S0376-78922016000300010-1,ENFERMEDAD,1273,1320,compromiso de estructuras vasculares del cuello,262937009
es-S0376-78922016000300010-1,ENFERMEDAD,1324,1347,extensión intratorácica,94207003
es-S0465-546X2011000300007-1,ENFERMEDAD,711,730,síndrome de Brugada,418818005
es-S0465-546X2011000300007-1,ENFERMEDAD,195,202,fumador,77176002
es-S0465-546X2011000300007-1,ENFERMEDAD,252,285,consumidor de bebidas alcohólicas,219006
es-S0465-546X2011000300007-1,ENFERMEDAD,393,406,muerte súbita,26636000
es-S0465-546X2011000300007-1,ENFERMEDAD,443,451,síncopes,271594007
es-S0465-546X2011000300007-1,ENFERMEDAD,1155,1178,arritmias ventriculares,44103008
es-S0465-546X2011000300007-1,ENFERMEDAD,1479,1502,arritmias ventriculares,44103008
es-S0465-546X2011000300007-1,ENFERMEDAD,924,926,SB,418818005
es-S0465-546X2011000300007-1,ENFERMEDAD,1272,1274,SB,418818005
es-S0465-546X2011000300007-1,ENFERMEDAD,1530,1532,SB,418818005
es-S0465-546X2011000300007-1,ENFERMEDAD,296,311,hábitos tóxicos,228272008
es-S0465-546X2011000300007-1,ENFERMEDAD,759,768,Arritmias,698247007
es-S1130-01082008000100010-1,ENFERMEDAD,27,34,fumador,77176002
es-S1130-01082008000100010-1,ENFERMEDAD,81,95,ulcus duodenal,51868009
es-S1130-01082008000100010-1,ENFERMEDAD,1386,1395,neoplasia,55342001
es-S1130-01082008000100010-1,ENFERMEDAD,143,189,neoplasia estenosante de unión recto-sigmoidea,126848003
es-S1130-01082008000100010-1,ENFERMEDAD,2195,2204,neoplasia,55342001
es-S1130-01082008000100010-1,ENFERMEDAD,2741,2783,estenosis del 80% del ramo obtuso marginal,233970002
es-S1130-01082008000100010-1,ENFERMEDAD,1561,1579,estenosis de colon,19132000
es-S1130-01082008000100010-1,ENFERMEDAD,2786,2830,estenosis del 80% en coronaria derecha media,233970002
es-S1130-01082008000100010-1,ENFERMEDAD,1072,1105,estenosis a 10 cm del margen anal,87433001
es-S1130-01082008000100010-1,ENFERMEDAD,1746,1762,recidiva tumoral,25173007
es-S1130-01082008000100010-1,ENFERMEDAD,1255,1261,úlcera,429040005
es-S1130-01082008000100010-1,ENFERMEDAD,1212,1230,enfermedad maligna,264547004
es-S1130-01082008000100010-1,ENFERMEDAD,887,899,rectorragias,12063002
es-S1130-01082008000100010-1,ENFERMEDAD,1687,1704,estenosis maligna,415582006
es-S1130-01082008000100010-1,ENFERMEDAD,168,205,unión recto-sigmoidea (adenocarcinoma,425178004
S0004-06142007000500014-1,ENFERMEDAD,845,860,teratoma maduro,55818009
S0004-06142007000500014-1,ENFERMEDAD,863,884,carcinoma embrionario,1156454002
S0004-06142007000500014-1,ENFERMEDAD,1069,1085,seminoma clásico,443675005
S0004-06142007000500014-1,ENFERMEDAD,371,388,nódulos tumorales,108369006
S0004-06142007000500014-1,ENFERMEDAD,827,843,teratocarcinomas,67830002
es-S1137-66272011000100012-1,ENFERMEDAD,55,94,infecciones respiratorias de repetición,275498002
es-S1137-66272011000100012-1,ENFERMEDAD,151,161,hipertensa,38341003
es-S1137-66272011000100012-1,ENFERMEDAD,202,216,hipotiroidismo,40930008
es-S1137-66272011000100012-1,ENFERMEDAD,353,378,infecciones respiratorias,275498002
es-S1137-66272011000100012-1,ENFERMEDAD,1015,1029,cifoescoliosis,405773007
es-S1137-66272011000100012-1,ENFERMEDAD,1106,1147,enfisema y bronquiectasias en ambas bases,12295008+49158009
es-S1137-66272011000100012-1,ENFERMEDAD,1117,1147,bronquiectasias en ambas bases,12295008
es-S1137-66272011000100012-1,ENFERMEDAD,1238,1252,déficit de AAT,30188007
es-S1137-66272011000100012-1,ENFERMEDAD,1419,1423,asma,195967001
es-S1137-66272011000100012-1,ENFERMEDAD,1426,1431,D-AAT,30188007
es-S1137-66272011000100012-1,ENFERMEDAD,1465,1469,asma,195967001
es-S1137-66272011000100012-1,ENFERMEDAD,1549,1554,D-AAT,30188007
es-S1137-66272011000100012-1,ENFERMEDAD,131,146,hábitos tóxicos,228272008
es-S1137-66272011000100012-1,ENFERMEDAD,119,127,alergias,106190000
es-S0211-69952013000500019-1,ENFERMEDAD,49,69,hepatitis alcohólica,235875008
es-S0211-69952013000500019-1,ENFERMEDAD,107,125,síndrome nefrótico,52254009
es-S0211-69952013000500019-1,ENFERMEDAD,144,163,insuficiencia renal,723188008
es-S0211-69952013000500019-1,ENFERMEDAD,263,309,lesiones purpúricas en los miembros inferiores,284078000
es-S0211-69952013000500019-1,ENFERMEDAD,974,994,GNMP asociada al VHC,80321008+50711007
es-S0211-69952013000500019-1,ENFERMEDAD,1189,1206,cirrosis hepática,19943007
es-S0211-69952013000500019-1,ENFERMEDAD,1517,1556,pericarditis aguda con presencia de VHC,15555002+50711007
es-S0211-69952013000500019-1,ENFERMEDAD,1790,1837,artritis inflamatoria de grandes articulaciones,250129007
es-S0211-69952013000500019-1,ENFERMEDAD,2009,2039,insuficiencia renal progresiva,425369003
es-S0211-69952013000500019-1,ENFERMEDAD,2167,2197,hemorragia cerebral espontánea,291571000119106
es-S0211-69952013000500019-1,ENFERMEDAD,2277,2285,enolismo,7200002
es-S0211-69952013000500019-1,ENFERMEDAD,3443,3481,GN mesangial IgA de novo en el injerto,80321008
es-S0211-69952013000500019-1,ENFERMEDAD,1563,1582,líquido pericárdico,34429004
es-S0211-69952013000500019-1,ENFERMEDAD,247,260,hepatomegalia,80515008
es-S1130-01082008000200009-1,ENFERMEDAD,47,65,enfermedad celiaca,396331005
es-S1130-01082008000200009-1,ENFERMEDAD,155,198,enteropatía con atrofia vellocitaria severa,75581001
es-S1130-01082008000200009-1,ENFERMEDAD,380,392,muerte fetal,84122000
es-S1130-01082008000200009-1,ENFERMEDAD,616,643,alteraciones protrombóticas,234467004
es-S1134-80462015000200004-1,ENFERMEDAD,5587,5629,infarto cerebral parietal derecho subagudo,307767006
es-S1134-80462015000200004-1,ENFERMEDAD,5310,5355,sobredosificación/abstinencia de los opioides,242253008+87132004
es-S1134-80462015000200004-1,ENFERMEDAD,3508,3522,polimedicación,129846003
es-S1134-80462015000200004-1,ENFERMEDAD,48,59,alcoholismo,7200002
es-S1134-80462015000200004-1,ENFERMEDAD,61,77,abuso de cocaína,78267003
es-S1134-80462015000200004-1,ENFERMEDAD,80,105,fractura de meseta tibial,428257007
es-S1134-80462015000200004-1,ENFERMEDAD,2923,2957,síndrome de sobredosis/abstinencia,55680006+363101005
es-S1134-80462015000200004-1,ENFERMEDAD,5182,5195,osteomielitis,60168000
es-S1134-80462015000200004-1,ENFERMEDAD,2750,2773,síndrome de abstinencia,363101005
es-S1134-80462015000200004-1,ENFERMEDAD,4987,5011,síndromes de abstinencia,363101005
es-S1134-80462015000200004-1,ENFERMEDAD,5206,5218,endocarditis,56819008
es-S1134-80462015000200004-1,ENFERMEDAD,5221,5237,absceso cerebral,60404007
es-S1134-80462015000200004-1,ENFERMEDAD,692,727,delirium por deprivación alcohólica,8635005
es-S1134-80462015000200004-1,ENFERMEDAD,3045,3064,abuso de sustancias,445273005
es-S1134-80462015000200004-1,ENFERMEDAD,279,299,osteomielitis tibial,445408000
es-S1134-80462015000200004-1,ENFERMEDAD,4627,4648,sobredosis de opioide,242253008
es-S1134-80462015000200004-1,ENFERMEDAD,4675,4697,depresión respiratoria,80954004
es-S1134-80462015000200004-1,ENFERMEDAD,4764,4803,luxarse el espaciador colocado en fémur,213082003
es-S1134-80462015000200004-1,ENFERMEDAD,3375,3393,consumo de tóxicos,361055000
es-S1134-80462015000200004-1,ENFERMEDAD,3337,3356,abuso de sustancias,445273005
es-S1134-80462015000200004-1,ENFERMEDAD,224,254,infección de herida quirúrgica,433202001
es-S0365-66912008000100009-3,ENFERMEDAD,239,295,"OI se apreciaba un abceso marginal, epiteliopatía difusa",95679004
es-S0365-66912008000100009-3,ENFERMEDAD,132,138,anemia,271737000
es-S0365-66912008000100009-3,ENFERMEDAD,140,174,varices en extremidades inferiores,72866009
es-S0365-66912008000100009-3,ENFERMEDAD,176,188,hipocalcemia,5291005
es-S0365-66912008000100009-3,ENFERMEDAD,191,215,gonartritis seronegativa,128136007
es-S0365-66912008000100009-3,ENFERMEDAD,848,875,queratinización conjuntival,246874003
es-S0365-66912008000100009-3,ENFERMEDAD,881,901,epiteliopatía difusa,231929005
es-S0365-66912008000100009-3,ENFERMEDAD,1029,1061,hiperqueratinización conjuntival,246874003
es-S0365-66912008000100009-3,ENFERMEDAD,298,325,queratinización conjuntival,246874003
es-S0365-66912008000100009-3,ENFERMEDAD,538,551,epiteliopatía,371405004
es-S1130-63432015000500008-1,ENFERMEDAD,36,40,EMRR,426373005
es-S1130-63432015000500008-1,ENFERMEDAD,251,273,serología positiva VJC,36319009+168276008
es-S1130-63432015000500008-1,ENFERMEDAD,565,590,lesiones desmielinizantes,23414001
es-S1130-63432015000500008-1,ENFERMEDAD,790,826,lesiones en ambos centros semiovales,118934005
es-S1137-66272008000300009-1,ENFERMEDAD,36,65,bocio difuso normofuncionante,237494009
es-S1137-66272008000300009-1,ENFERMEDAD,67,92,mioma uterino calcificado,95315005
es-S1137-66272008000300009-1,ENFERMEDAD,2231,2255,adenopatías mesentéricas,127144009
es-S1137-66272008000300009-1,ENFERMEDAD,2291,2306,útero miomatoso,95315005
es-S1137-66272008000300009-1,ENFERMEDAD,1199,1243,calcificaciones uterinas sugestivas de mioma,95315005+425556003
es-S1137-66272008000300009-1,ENFERMEDAD,2949,2972,endometriosis ileocecal,8421002
es-S1137-66272008000300009-1,ENFERMEDAD,1673,1708,útero miomatoso con calcificaciones,95315005+425556003
es-S1137-66272008000300009-1,ENFERMEDAD,755,770,visceromegalias,28543008
es-S1137-66272008000300009-1,ENFERMEDAD,567,577,cicatrices,275322007
es-S1137-66272008000300009-1,ENFERMEDAD,2898,2904,lesión,417163006
es-S0365-66912004001200011-1,ENFERMEDAD,171,186,carcinoma renal,254915003
es-S0365-66912004001200011-1,ENFERMEDAD,232,251,metástasis pulmonar,94391008
es-S0365-66912004001200011-1,ENFERMEDAD,696,698,DR,42059000
es-S0365-66912004001200011-1,ENFERMEDAD,1292,1294,DR,42059000
es-S0365-66912004001200011-1,ENFERMEDAD,1567,1596,metástasis de carcinoma renal,702392008
es-S0365-66912004001200011-1,ENFERMEDAD,1860,1879,metástasis coroidea,94254004
es-S0365-66912004001200011-1,ENFERMEDAD,669,694,desprendimiento de retina,42059000
es-S0365-66912004001200011-1,ENFERMEDAD,1279,1285,lesión,417163006
es-S0365-66912004001200011-1,ENFERMEDAD,53,70,pérdida de visión,267631003
es-S0365-66912004001200011-1,ENFERMEDAD,749,772,inflamación intraocular,128473001
es-S0365-66912004001200011-1,ENFERMEDAD,1628,1651,infiltrar nervio óptico,312945001
S0004-06142006000700012-1,ENFERMEDAD,65,86,hipertensión arterial,38341003
S0004-06142006000700012-1,ENFERMEDAD,89,103,angor pectoris,194828000
S0004-06142006000700012-1,ENFERMEDAD,366,377,eosinofilia,386789004
S0004-06142006000700012-1,ENFERMEDAD,785,814,nefroma quístico multilocular,92165001
S0004-06142006000700012-1,ENFERMEDAD,828,839,adenopatías,30746006
S0004-06142006000700012-1,ENFERMEDAD,1038,1055,quiste hidatídico,74942003
S0004-06142006000700012-1,ENFERMEDAD,1439,1462,quiste hidatídico renal,187144000
S0004-06142006000700012-1,ENFERMEDAD,1465,1494,nefroma quístico multilocular,92165001
S0004-06142006000700012-1,ENFERMEDAD,1656,1667,hidatidosis,74942003
S0004-06142006000700012-1,ENFERMEDAD,1820,1843,quiste hidatídico renal,187144000
